HOLEID,X,Y,Z,Ag ppm,Al ppm,Au ppm,C ppm,Ca ppm,Cl ppm,Cu ppm,F ppm,Fe ppm,K ppm,Mg ppm,Mn ppm,Na ppm,P ppm,Pb ppm,S ppm,Th ppm,U ppm
7,-409.064825000125,313.5096800029278,19.63,0.58,50000.0,0.11,400.0,2600.0,2699.6,2300.0,1610.04,272500.0,9700.0,23400.0,6022.23,1900.0,385.9,2.31,800.0,2.58,4.1
7,-410.8248250001343,310.4096800033003,11.51,2.4,30000.0,0.39,500.0,5100.0,4048.05,10400.0,2700.98,391599.99999999994,13700.000000000002,14300.0,4835.61,700.0000000000001,1568.05,9.54,3300.0,6.76,20.61
7,-412.4048250000924,307.6496800035238,4.27,0.79,54700.0,0.13,700.0000000000001,4300.0,3153.46,3300.0,1588.93,278000.0,13300.0,19500.0,8229.83,2000.0,675.09,2.76,1100.0,2.91,4.08
7,-424.22482500004116,287.1796800028533,-48.94,1.49,46500.0,0.23,800.0,3000.0,1371.48,6500.0,1450.9,349900.0,8600.0,26000.0,4940.21,600.0,383.33,3.84,2100.0,2.28,7.19
7,-425.6448250000831,284.77968000248075,-55.11,2.24,38400.0,0.39,600.0,3600.0,1702.68,10000.0,1482.44,378700.0,5200.0,14000.0,6816.83,3100.0,487.32,8.0,3400.0000000000005,2.91,16.8
7,-428.7648250000784,279.5896800030023,-68.34,1.28,56000.0,0.18,400.0,3800.0,2088.0,4700.0,1784.8,274400.0,10400.0,18800.0,6600.0,4400.0,287.6,3.28,1600.0,3.25,5.35
7,-434.28482500009704,270.51968000270426,-90.97,0.79,58400.0,0.1,500.0,2500.0,1284.4,2900.0,1130.8,195700.0,9100.0,19600.0,3490.0,4600.0,498.8,3.89,1000.0,7.79,4.92
7,-440.04482500010636,261.2496800031513,-113.47,1.63,57200.0,0.38,600.0,3700.0,1988.8,4700.0,1589.2,203200.0,11700.0,13700.000000000002,3222.0,5300.0,502.4,3.97,1400.0000000000002,6.65,6.5
7,-445.45482500013895,252.8296800032258,-133.7,3.86,49000.0,0.85,500.0,5699.999999999999,1516.14,10700.0,3895.86,275000.0,9900.0,13300.0,3832.04,1000.0,685.28,8.11,3700.0,6.05,16.24
7,-454.2648250000784,239.42968000285327,-165.49,1.11,37900.0,0.55,2500.0,4200.0,955.99,8800.0,1544.01,432500.0,6700.0,17500.0,2145.18,500.0,1012.23,14.42,7100.0,4.31,27.88
7,-456.03482500009704,236.77968000248075,-171.68,0.86,42600.0,0.41,1700.0000000000002,4700.0,2640.98,6200.0,3185.57,354700.0,14900.0,17100.0,2398.55,500.0,651.75,5.91,3700.0,4.97,8.18
8,17.675174999865703,33.429680002853274,250.67,0.37,59800.00000000001,0.1,900.0,3400.0000000000005,6453.2,2400.0,3670.4,240100.00000000003,29900.000000000004,4700.0,7074.4,900.0,359.2,2.64,800.0,3.76,3.12
8,20.36517499992624,39.84968000277877,231.87,0.61,59400.00000000001,0.14,1200.0,3300.0,5867.22,3500.0,2507.75,248400.0,28400.0,4200.0,5239.54,500.0,357.62,2.7,1100.0,3.77,4.25
8,23.065174999879673,46.279680002480745,213.06,0.75,61000.0,0.07,1000.0,2100.0,11050.8,2900.0,1257.04,223200.0,43200.0,5200.0,6880.28,1500.0,321.72,2.12,700.0000000000001,4.04,2.71
8,25.455174999893643,51.9996800031513,196.43,0.38,60100.0,0.04,2300.0,2500.0,12616.86,1600.0,1394.19,209400.0,45500.0,3700.0,6201.14,4500.0,304.67,1.48,400.0,3.7,2.15
8,28.155174999963492,58.56968000344932,177.84,0.72,60800.0,0.08,600.0,2300.0,11184.4,2700.0,1406.7,227100.0,44700.0,5600.000000000001,6385.0,2200.0,365.1,2.3,700.0000000000001,3.97,3.32
8,31.675174999865703,67.01968000270426,154.58,0.81,60900.0,0.13,1300.0,2800.0000000000005,10381.3,3200.0,1961.1,248100.0,39000.0,5400.0,6781.0,1200.0,362.6,3.22,900.0,4.08,4.66
8,35.37517499993555,75.69968000240624,131.43,1.45,53600.0,0.13,1800.0,3300.0,7596.0,5600.000000000001,2718.3,269000.0,30099.999999999996,5300.0,6184.0,500.0,350.1,4.06,1600.0,3.68,4.42
8,39.215174999902956,84.62968000210822,108.4,0.97,59900.0,0.08,1000.0,8100.000000000001,4933.3,3600.0,3583.7,229200.00000000003,28700.0,10600.0,5236.68,2300.0,421.3,3.22,1000.0,2.77,4.34
8,41.9251749998657,90.92968000285327,92.49,1.04,53300.0,0.15,700.0000000000001,5900.0,4545.03,3800.0,4067.25,264200.0,24300.0,4100.0,6765.49,800.0,365.28,3.1,1100.0,3.67,4.86
8,44.715174999902956,97.3296800032258,76.63,1.84,47200.0,0.74,1200.0,6600.0,3011.2,6500.0,3225.84,304400.0,18700.0,3500.0,7005.92,500.0,371.12,4.94,1900.0,3.42,8.71
8,48.87517499993555,106.7196800019592,53.84,2.34,48000.0,0.31,2400.0,6899.999999999999,3558.4,8000.0,1812.8,299800.0,16900.0,4000.0,5609.52,900.0,378.96,4.39,2400.0,3.25,8.29
8,52.4251749998657,114.66968000307679,34.81,4.44,42200.0,0.6,2400.0,10400.0,5775.99,15000.0,2856.97,332600.0,19400.0,8200.0,3180.09,2400.0,470.36,8.43,4400.0,2.24,15.4
8,55.0851749998983,120.59968000277877,20.63,2.3,42000.0,0.58,900.0,10900.0,6612.02,8900.0,5564.46,324400.0,19100.0,8800.0,3309.79,1800.0,502.89,10.78,2800.0000000000005,2.22,17.14
8,56.78517499996815,124.39968000352383,11.53,9.32,28300.0,1.1,2400.0,9600.0,3439.82,27900.0,3191.59,368600.0,12800.0,4700.0,2178.67,1000.0,1115.66,24.48,8100.000000000001,4.72,47.77
9,-514.3048250001157,594.6796800028533,254.49,0.41,67200.0,0.24,500.0,20200.0,1314.08,11200.000000000002,1574.4,98800.00000000001,11299.999999999998,27400.000000000004,862.12,6300.0,1053.12,22.37,100.0,39.78,24.45
9,-523.0048250000691,572.0196800027043,189.05,0.43,52699.99999999999,0.3,900.0,9900.0,3071.84,7300.0,1267.76,87300.0,18500.0,18800.0,1747.24,16500.0,455.36,20.24,3400.0000000000005,46.8,33.44
9,-526.4148250001017,563.5096800029278,165.8,0.33,61900.00000000001,0.15,700.0000000000001,7900.0,1834.48,2800.0000000000005,1085.92,67200.0,16500.0,14100.0,992.19,24400.0,261.28,18.52,1200.0,44.2,26.87
9,-529.454825000139,555.9996800031513,145.72,0.6,64300.0,0.15,600.0,8400.0,1849.51,2900.0,1309.23,65900.0,19200.0,15800.0,1016.24,20900.0,360.11,24.93,1200.0,40.89,24.39
9,-532.2448250000598,549.1796800028533,127.72,0.24,74900.0,0.1,800.0,11299.999999999998,3409.73,2500.0,1870.9,118200.0,30099.999999999996,21900.0,3060.24,11800.0,360.7,6.32,1000.0,13.07,7.91
9,-535.5448250001064,541.0196800027043,106.69,0.86,61900.00000000001,0.33,1400.0000000000002,36500.0,3327.52,7100.0,2086.1,110900.0,21200.0,59100.0,1500.3,9100.0,797.26,9.71,2500.0,5.45,17.01
9,-538.7348250000505,533.0896800030023,86.58,0.55,70900.0,0.1,1100.0,34300.0,3019.84,2800.0000000000005,1575.19,118200.0,20099.999999999996,40700.0,1798.77,13300.0,685.29,3.31,1000.0,3.99,2.92
9,-542.0248250000877,525.0596800036728,66.53,2.05,30099.999999999996,0.46,900.0,8400.0,3225.68,14000.0,1710.0,354799.99999999994,4400.0,15600.0,10105.2,1300.0,2679.6,21.68,5900.0,4.15,39.98
9,-545.9648250000319,515.7896800022572,43.64,0.99,64400.00000000001,0.15,700.0000000000001,8400.0,3054.32,5400.0,1256.4,227700.0,12800.0,14000.0,12257.92,1200.0,1399.76,8.95,2000.0,4.67,17.47
9,-550.1148250000551,506.5396800022572,20.79,1.79,63200.0,0.15,900.0,6500.0,2628.32,8000.0,1482.96,225200.0,14200.0,24200.0,8599.2,1400.0000000000002,1021.68,7.39,2800.0000000000005,3.87,12.53
9,-553.284825000097,499.7596800029278,4.09,0.94,47900.0,0.04,1300.0,16900.0,1971.21,3300.0,1091.9,197900.0,13799.999999999998,56600.0,2969.83,2000.0,249.31,3.63,1100.0,1.03,6.12
9,-554.6048250000458,496.9596800021827,-2.74,0.55,54900.0,0.01,1000.0,17300.0,1645.88,1100.0,661.76,159900.0,19900.0,63000.0,2732.35,4200.0,181.76,2.16,300.0,1.22,0.88
9,-556.9948250000598,491.8996800035238,-14.97,0.37,61400.0,0.04,700.0000000000001,3900.0,1866.09,1400.0000000000002,894.72,210000.0,11100.000000000002,30600.0,4317.15,6700.0,267.87,3.22,500.0,4.62,4.32
9,-561.3048250001157,482.85968000255525,-36.56,0.52,65199.99999999999,0.08,900.0,8700.0,3836.39,2200.0,1457.05,168100.0,21600.0,26700.0,4011.41,16400.0,260.29,3.12,700.0000000000001,3.92,3.68
9,-563.8448250000365,477.72968000359833,-48.84,1.5,49400.00000000001,1.46,500.0,5300.0,4516.67,6300.0,1833.33,228000.0,17200.0,19600.0,6163.33,5600.000000000001,473.33,8.6,2200.0,3.99,14.9
9,-566.6348250000738,472.36968000233173,-61.47,0.37,58800.0,0.08,600.0,5900.0,3708.8,2000.0,1264.0,160200.0,20299.999999999996,17600.0,3263.2,14400.0,454.0,3.58,700.0000000000001,8.05,4.33
9,-570.0248250000877,466.02968000248075,-76.32,0.41,49200.0,0.1,500.0,3600.0,5552.5,2000.0,2577.5,234100.0,22000.0,22300.0,5902.5,4400.0,317.5,3.68,800.0,4.4,5.98
9,-571.3748250000644,463.51968000270426,-82.17,0.96,55100.0,0.16,1300.0,8300.0,4788.0,4000.0,1876.0,239200.00000000003,16900.0,17500.0,7508.0,8000.0,434.0,4.5,1400.0000000000002,2.74,7.5
9,-572.924825000111,460.6596800033003,-88.81,1.18,55400.0,0.1,2400.0,14500.0,6311.11,6899.999999999999,3137.78,207600.00000000003,21300.0,18900.0,2868.89,12300.0,927.78,4.38,2600.0,5.1,7.12
10,-674.4148250001017,596.8396800030023,294.44,1.13,87800.0,0.07,600.0,1900.0,1132.8,17700.0,1551.2,146000.0,17000.0,21700.0,1773.04,400.0,422.4,5.79,100.0,6.21,7.4
10,-677.0048250000691,590.0296800024807,274.91,0.49,58200.0,0.56,400.0,26000.0,3145.09,7100.0,1906.32,135900.0,13899.999999999998,43000.0,2610.96,5400.0,1016.23,6.52,700.0000000000001,7.87,8.96
10,-678.4448250001296,586.3496800027788,264.56,0.39,34700.0,0.12,300.0,33100.0,4279.36,10200.0,1260.09,226000.0,2000.0,55500.0,12867.61,2800.0000000000005,1974.22,13.86,6899.999999999999,4.71,25.26
10,-679.3748250000644,584.0096800029278,258.03,0.66,40199.99999999999,0.19,400.0,36600.0,2970.47,12500.0,1721.81,154500.0,8100.000000000001,52400.0,2820.12,5600.000000000001,1291.05,25.14,8900.0,6.91,48.93
10,-680.314825000125,581.6896800026298,251.57,1.95,63400.0,0.22,500.0,16200.000000000002,1409.43,13700.000000000002,2347.92,140300.0,13400.0,36600.0,2734.34,5200.0,1617.17,11.37,4800.0,12.22,11.61
10,-681.5748250001343,578.6596800033003,243.11,0.58,57300.00000000001,0.06,400.0,37200.0,1403.0,3800.0,2357.7,98900.0,16299.999999999998,36200.0,2059.49,4900.0,2464.2,9.08,1400.0000000000002,9.11,12.79
10,-684.4748250000412,572.0696800034493,224.83,1.94,50599.99999999999,0.16,600.0,15900.0,3644.86,12500.0,2231.36,178800.0,18700.0,36300.0,7778.09,5500.0,1702.57,12.08,4100.0,9.61,23.44
10,-689.7148250000319,560.9496800024062,194.31,1.93,46200.0,0.12,1000.0,8000.0,2279.58,8800.0,897.64,229100.0,8000.0,26200.0,11600.89,2400.0,1240.84,8.03,3000.0,6.16,16.42
10,-692.6148250000551,555.0796800032258,178.33,2.68,46200.0,0.17,900.0,8100.000000000001,2878.88,14800.0,1415.9,267400.0,10000.0,26500.0,9449.36,3100.0,1436.76,15.01,5600.000000000001,5.73,35.9
10,-695.6648250001017,549.0096800029278,161.98,1.34,62300.00000000001,0.13,300.0,9800.0,3268.61,7800.0,1325.0,212800.0,14700.0,14200.0,9208.08,3900.0,2716.97,11.06,2800.0000000000005,4.17,22.84
10,-698.7948250001064,542.8596800025553,145.69,0.8,65700.0,0.08,400.0,6600.0,2464.92,4000.0,1303.7,212900.0,14400.0,18500.0,6085.02,2200.0,1866.38,6.39,1600.0,4.27,12.26
10,-703.3648250000551,534.0596800036728,122.74,0.84,74300.0,0.06,400.0,6100.0,1914.86,2700.0,1114.88,193800.0,15800.0,16200.000000000002,8814.22,1600.0,971.46,4.51,900.0,6.06,8.0
10,-706.2548250000691,528.6096800025553,108.79,0.24,73100.0,0.03,500.0,4300.0,2195.45,800.0,959.27,191700.00000000003,16600.0,17400.0,6884.64,3500.0,778.55,2.53,300.0,5.54,2.92
10,-708.3948250000831,524.6296800021082,98.65,0.57,60300.0,0.13,900.0,8800.0,2836.83,2800.0000000000005,983.95,184000.0,18500.0,24600.0,3403.17,15700.0,380.69,3.94,1100.0,4.74,6.52
10,-710.534825000097,520.7096800021827,88.73,0.85,64100.0,0.39,900.0,6700.0,3079.11,4400.0,804.36,225900.0,18000.0,9100.0,11356.53,2800.0000000000005,336.93,2.46,1700.0000000000002,2.02,4.11
10,-713.564825000125,515.2796800024807,75.06,1.32,59100.0,0.25,1000.0,14400.0,5025.28,6100.0,1667.52,216900.0,21900.0,32700.0,3455.94,12600.0,495.34,2.99,2200.0,2.54,5.18
10,-717.8548250000458,507.7496800031513,56.48,0.57,66500.0,0.08,400.0,6500.0,2063.38,2500.0,721.13,185700.0,14600.0,26800.0,3665.38,12400.0,393.88,3.35,800.0,4.2,5.39
10,-720.3648250000551,503.36968000233173,45.98,1.33,55900.0,0.23,100.0,4100.0,1300.96,6300.0,608.63,209200.00000000003,7100.0,16500.0,4862.74,7400.0,598.49,8.15,2300.0,7.29,15.76
10,-722.4348250001203,499.7996800020337,37.64,0.56,63000.0,0.07,400.0,5100.0,403.19,1900.0,234.96,176400.0,4300.0,17700.0,2804.25,9400.0,556.64,3.76,600.0,8.3,4.2
10,-726.5548250001157,492.7596800029278,21.43,1.6,61000.0,0.17,200.0,4100.0,299.94,3900.0,224.76,225100.00000000003,4000.0,12300.0,4539.78,800.0,625.1,4.1,1200.0,6.58,7.41
10,-731.314825000125,484.7196800019592,3.18,1.39,61100.0,0.08,400.0,2500.0,350.75,2800.0000000000005,441.31,206000.0,4100.0,16600.0,4177.31,600.0,659.5,4.03,900.0,7.83,8.34
10,-735.7448250000598,477.3196800034493,-13.18,5.35,39100.0,0.76,500.0,2600.0,477.31,12600.0,1108.24,327700.00000000006,1500.0,19200.0,6259.69,200.0,659.12,7.85,4200.0,3.37,21.25
10,-738.6848250001203,472.4696800019592,-23.76,8.84,28000.0,1.76,300.0,1900.0,96.67,18700.0,326.67,411700.0,100.0,11200.000000000002,3240.0,100.0,850.0,19.77,5400.0,2.32,48.3
10,-741.1348250000738,468.3996800035238,-32.5,3.43,52200.0,0.41,500.0,4800.0,512.84,9000.0,1458.46,286600.0,1700.0000000000002,24900.000000000004,7885.21,500.0,1068.58,10.28,3000.0,6.1,24.07
10,-744.0148250000784,463.6296800021082,-42.56,11.82,26900.0,1.34,600.0,3400.0000000000005,81.15,29500.0,730.33,431900.0,100.0,17400.0,3558.85,100.0,1280.98,22.76,9300.0,2.73,58.39
10,-747.954825000139,457.11968000233173,-56.12,5.95,40400.0,0.74,700.0000000000001,1800.0,158.8,13100.0,418.8,302100.0,2800.0000000000005,22400.000000000004,2762.4,100.0,807.2,12.99,3600.0,6.47,38.1
10,-753.3648250000551,448.19968000240624,-74.61,2.86,29000.0,0.06,400.0,900.0,58.02,6300.0,255.07,235000.0,700.0000000000001,11700.0,1419.06,100.0,445.5,6.04,1600.0,8.46,22.63
11,560.6451749999542,-263.1203199978918,205.64,1.98,54100.0,0.4,500.0,4900.0,2305.94,6600.0,2755.45,312700.0,11500.0,11800.0,7626.24,500.0,922.97,7.29,1900.0,3.32,11.71
11,557.3651749999262,-271.2003199979663,181.94,0.62,65600.0,0.12,400.0,5600.000000000001,2148.91,1900.0,3229.5,217800.0,17900.0,10100.0,5998.71,300.0,961.98,1.81,600.0,2.23,1.76
11,554.6651749999728,-277.5403199978173,163.3,3.54,49800.00000000001,0.6,400.0,6899.999999999999,3030.69,12300.0,5463.45,293900.0,15300.0,10000.0,7526.21,500.0,1248.62,10.84,3600.0,3.79,21.58
11,553.3751749999356,-280.4603199977428,154.62,5.87,34200.0,0.94,400.0,12400.0,2570.0,22599.999999999996,7820.0,379000.0,6800.000000000001,7200.0,6427.5,800.0,1047.5,25.85,7200.0,3.43,55.48
11,551.9451749998843,-283.6703199967742,144.99,1.02,66200.0,0.17,600.0,4400.0,1825.76,2900.0,2219.39,238500.0,13300.0,21600.0,4678.18,1700.0000000000002,1019.7,3.38,900.0,4.19,4.35
11,548.9751749999123,-290.2003199979663,125.52,0.47,66700.0,0.17,400.0,4800.0,2010.2,1600.0,1631.8,223500.0,13799.999999999998,16000.0,4618.2,2800.0000000000005,1139.8,3.25,500.0,4.33,4.42
11,546.8051749998704,-294.9503199979663,111.4,2.31,61000.0,0.29,500.0,6899.999999999999,3409.41,9600.0,4079.02,229700.0,21000.0,15400.0,7333.92,700.0000000000001,1063.92,7.35,2800.0000000000005,2.85,14.09
11,545.715174999903,-297.3403199966997,104.32,4.98,24100.0,0.49,400.0,4600.0,2087.2,22799.999999999996,2925.0,412700.00000000006,7900.0,8300.0,8482.2,500.0,728.6,18.16,6600.0,1.73,46.24
11,544.6051749999169,-299.77031999640167,97.1,1.29,59800.00000000001,0.13,600.0,6899.999999999999,4396.3,5500.0,6591.11,271000.0,24500.0,18300.0,10701.85,700.0000000000001,760.74,6.27,1600.0,2.11,10.82
12,-335.1648250001017,503.27968000248075,262.35,2.01,67300.0,0.1,600.0,10000.0,669.44,4800.0,1050.98,49900.0,12800.0,17400.0,470.49,12000.0,286.02,18.24,900.0,47.1,20.5
12,-338.2648250000784,496.1796800028533,239.88,0.39,59400.00000000001,0.2,1500.0,25500.0,1606.74,4500.0,1504.39,72000.0,19500.0,24900.000000000004,668.36,14500.0,601.57,21.82,2400.0,45.81,38.67
12,-342.1648250001017,487.3796800021082,212.28,0.07,59900.0,0.05,900.0,33600.0,1782.0,1100.0,2289.6,84500.0,21900.0,41700.0,611.0,9000.0,1628.8,3.33,500.0,8.63,3.8
12,-344.314825000125,482.5396800022572,197.29,0.04,64000.0,0.01,900.0,33700.0,1671.47,700.0000000000001,2375.88,66100.0,26900.0,32400.000000000004,489.35,12200.0,1896.47,3.64,300.0,10.34,4.34
12,-346.04482500010636,478.5796800032258,185.27,0.07,74200.0,0.02,700.0000000000001,34000.0,2147.79,1600.0,2057.99,96000.0,24300.0,52400.0,700.38,19700.0,338.24,2.88,800.0,3.8,2.26
12,-348.70482500013895,472.51968000270426,166.85,0.76,55000.0,0.17,4300.0,37700.0,1810.37,5100.0,2242.22,95000.0,23300.0,58900.0,882.44,8200.0,467.59,16.49,1900.0,22.8,26.83
12,-356.71482500003185,454.4196800030768,112.09,0.33,63900.0,0.07,1300.0,25800.0,3641.57,2600.0,2303.89,93400.0,26600.0,37800.0,850.51,9300.0,593.82,4.8,900.0,8.64,6.12
12,-362.0948250000365,442.61968000233173,76.45,0.3,83900.0,0.01,700.0000000000001,38200.0,3254.48,1200.0,379.44,99800.0,34100.0,43800.0,1354.32,14900.0,366.08,3.69,600.0,4.51,1.3
12,-364.5748250001343,437.4296800028533,60.59,1.52,60000.0,0.11,4400.0,28400.0,4679.6,7500.0,1085.77,165900.0,29200.0,51800.0,2353.71,6899.999999999999,290.8,4.78,2600.0,2.21,7.79
12,-366.02482500008773,434.4196800030768,51.32,0.96,67800.0,0.1,600.0,11700.0,6407.44,6000.0,1138.9,182200.0,23600.0,13100.0,8502.74,10500.0,857.4,3.85,2100.0,3.84,6.28
12,-367.6848250001203,430.9996800031513,40.81,1.17,67100.0,0.21,800.0,12400.0,2969.39,6000.0,849.04,224899.99999999997,12200.0,12100.0,16226.32,2000.0,932.19,4.99,2200.0,3.54,8.32
12,-370.4348250001203,425.35968000255525,23.73,0.2,70300.0,0.03,700.0000000000001,4500.0,3323.6,700.0000000000001,1372.8,211800.0,21300.0,20700.0,6452.2,3200.0,912.6,1.82,300.0,2.35,2.03
12,-372.7548250000691,420.60968000255525,9.5,0.04,68700.0,0.01,700.0000000000001,2100.0,3442.06,200.0,1216.26,167500.0,23800.0,20400.0,5575.89,11700.0,486.73,2.45,100.0,2.79,3.11
12,-374.0748250001343,417.9196800030768,1.44,1.75,53700.0,0.38,700.0000000000001,4200.0,2111.22,8500.0,778.1,265200.0,7900.0,15000.0,10675.11,1000.0,1025.32,10.14,2700.0,4.16,20.57
12,-375.6448250000831,414.7496800031513,-8.07,1.67,62500.0,0.15,600.0,5800.0,2827.81,6899.999999999999,1199.05,220700.0,15800.0,15100.0,7786.27,900.0,1571.72,7.6,2200.0,2.91,16.03
12,-378.1048250000458,409.9096800033003,-22.48,0.62,57500.0,0.09,600.0,5800.0,1265.48,2300.0,736.04,253299.99999999997,5400.0,22599.999999999996,8255.03,2400.0,586.06,3.4,800.0,2.42,6.24
13,338.5151749999495,-515.9003199972212,315.18,0.64,58400.0,0.24,1000.0,4600.0,5753.68,3600.0,2301.26,264000.0,23800.0,5400.0,3059.45,5500.0,431.03,8.02,1900.0,4.28,18.52
13,348.38517499994487,-494.0803199969232,247.52,1.07,59900.0,0.18,1600.0,3200.0,2138.4,3400.0000000000005,929.68,261700.00000000003,25099.999999999996,6800.000000000001,2763.46,4400.0,471.36,6.68,1700.0000000000002,3.81,16.54
13,352.2351749999216,-486.7503199968487,223.93,1.01,56800.0,0.16,700.0000000000001,2700.0,1243.36,3200.0,560.0,266300.0,18000.0,8800.0,2772.4,500.0,349.12,7.75,1200.0,3.53,30.63
13,355.38517499994487,-481.1803199965507,205.94,1.04,55900.0,0.17,700.0000000000001,3800.0,2164.85,3300.0,1162.88,268300.0,14500.0,6400.0,3617.58,800.0,306.82,3.92,1100.0,3.59,5.12
13,358.70517499989364,-475.6703199967742,188.11,1.06,59800.00000000001,0.22,900.0,5300.0,2916.19,3600.0,2361.82,261600.0,15600.0,5900.0,6847.71,900.0,328.72,4.57,1400.0000000000002,3.17,5.7
13,363.13517499994487,-468.8703199978918,164.63,0.65,62000.0,0.08,2600.0,15900.0,502.72,11399.999999999998,732.4,181200.0,7300.0,8500.0,3035.76,32100.0,1295.78,42.22,9000.0,6.42,85.41
13,366.5951749999076,-463.80031999759376,146.44,0.82,54000.0,0.41,1600.0,6700.0,397.09,5000.0,403.96,278900.0,5300.0,10200.0,5232.46,15300.0,402.69,14.08,2800.0000000000005,3.39,30.06
13,370.86517499992624,-457.61031999625266,124.01,1.63,41400.0,1.23,600.0,6800.000000000001,1170.94,10400.0,2833.32,375100.0,5900.0,4900.0,4251.64,6500.0,664.64,9.9,5699.999999999999,3.01,22.4
13,373.825174999889,-453.38031999766827,108.53,1.87,34900.0,1.39,600.0,7700.0,347.25,10300.0,4302.81,424200.0,2000.0,4200.0,2944.18,6600.0,681.44,8.91,6700.0,2.43,24.48
13,375.9951749999309,-450.36031999625266,97.38,4.36,19700.0,4.05,1400.0000000000002,6899.999999999999,56.69,20400.0,571.61,470500.0,4300.0,3200.0,1246.12,5200.0,1016.78,13.52,11299.999999999998,1.21,24.62
13,379.30517499987036,-445.81031999737024,80.47,1.36,38300.0,1.86,1800.0,8300.0,155.73,8900.0,493.23,366500.0,5900.0,4100.0,2155.11,15900.0,794.7,19.97,6800.000000000001,5.62,31.3
13,383.7351749999216,-439.88031999766827,57.95,0.8,19500.0,3.38,900.0,4400.0,115.49,12200.0,382.93,475300.0,1100.0,4000.0,1554.31,4800.0,1068.97,17.52,11500.0,1.79,31.15
13,388.6551749999635,-433.39031999744475,32.95,1.01,66300.0,0.16,900.0,7200.0,1154.8,3200.0,1161.9,241100.0,10300.0,15200.0,3626.3,1400.0000000000002,1019.1,5.67,1300.0,5.57,8.93
13,391.5651749998797,-429.48031999729574,17.7,0.56,71500.0,0.14,600.0,5800.0,1544.29,1900.0,2478.21,236100.0,12300.0,19100.0,3173.93,1300.0,1064.64,3.97,800.0,5.27,5.15
13,393.0851749998983,-427.39031999744475,9.45,0.54,64600.0,0.11,1200.0,5200.0,1297.77,1600.0,1138.83,208400.0,9900.0,23900.0,2152.86,5500.0,1007.23,4.11,600.0,5.35,4.48
13,396.13517499994487,-423.1203199978918,-7.4,1.29,63700.0,0.28,600.0,5800.0,1400.68,4100.0,1482.16,239100.0,10500.0,13300.0,5048.68,900.0,834.2,5.77,1500.0,5.64,9.57
13,400.22517499991227,-417.11031999625266,-31.32,0.7,66500.0,0.12,500.0,5800.0,1588.26,2000.0,1799.62,231700.00000000003,13700.000000000002,12600.0,4643.64,700.0000000000001,899.6,2.95,800.0,5.68,4.31
13,402.8351749998983,-413.1803199965507,-47.37,0.74,67900.0,0.17,400.0,5600.000000000001,1896.69,2600.0,2434.97,231600.0,15600.0,14400.0,4052.43,2400.0,979.23,4.39,1200.0,6.17,7.96
13,405.2651749999495,-409.44031999632716,-62.55,0.48,66900.0,0.12,800.0,8000.0,2053.02,1500.0,3248.36,231600.0,17700.0,14700.0,3401.12,1800.0,959.31,3.41,600.0,5.57,4.75
13,407.5951749999076,-405.9503199979663,-76.8,11.87,7500.0,5.89,2100.0,12900.0,519.15,45700.0,660.46,487700.00000000006,900.0,3700.0,763.14,700.0000000000001,1600.38,67.94,21500.0,5.01,178.26
14,517.0251749999588,-333.2903199978173,209.35,1.55,60500.0,0.13,500.0,7400.0,1344.38,6100.0,2551.74,238200.0,10600.0,16500.0,8381.05,800.0,1157.9,7.05,1800.0,5.24,14.18
14,515.6451749999542,-336.69031999632716,199.25,5.0,23700.0,0.84,700.0000000000001,4400.0,2281.76,26800.0,4818.74,401700.0,8400.0,16900.0,7769.85,300.0,837.59,14.83,8600.0,1.98,31.09
14,515.1651749999728,-337.88031999766827,195.69,1.14,48900.0,0.32,1200.0,9900.0,1840.73,8600.0,4155.81,314900.0,6500.0,12900.0,18765.36,400.0,1632.74,14.4,3400.0000000000005,4.31,27.68
14,513.7251749999123,-341.4303199965507,185.15,1.97,23700.0,0.8,1100.0,7200.0,1718.95,16299.999999999998,4172.63,432500.0,5100.0,6100.0,6529.19,300.0,635.9,28.06,7900.0,2.55,53.4
14,511.72517499991227,-346.36031999625266,170.53,0.89,63099.99999999999,0.11,1800.0,7700.0,3260.03,4100.0,3618.47,214800.0,15000.0,11800.0,10962.21,800.0,843.52,4.92,1400.0000000000002,6.11,7.1
14,510.6551749999635,-349.0003199968487,162.7,0.16,59000.0,0.03,800.0,7800.0,3010.5,700.0000000000001,3482.05,231300.0,15000.0,14000.0,11022.88,800.0,796.12,3.5,300.0,6.03,4.52
14,510.1451749999542,-350.23031999729574,159.04,0.01,61500.0,0.0,500.0,7700.0,2419.88,100.0,3014.21,221900.0,12400.0,11900.0,12702.87,1200.0,359.36,2.7,100.0,7.46,2.29
14,509.22517499991227,-352.40031999722123,152.53,2.14,45400.0,0.31,600.0,5300.0,4437.22,8800.0,3062.84,281700.0,13300.0,14300.0,9045.01,800.0,779.69,10.55,2800.0000000000005,3.68,17.05
14,508.3351749998983,-354.5003199968487,146.16,2.4,40300.0,0.54,600.0,6700.0,1558.53,10000.0,2071.95,311600.0,2100.0,14900.0,18592.97,700.0000000000001,740.13,8.24,3200.0,3.12,12.69
14,506.78517499996815,-358.05031999759376,135.3,2.11,46600.0,0.3,900.0,9000.0,2097.53,8300.0,4339.66,265500.0,14700.0,19900.0,9783.22,800.0,1166.36,8.11,2500.0,3.85,13.9
